microrregion_code,microrregion_name,uf,macroregion,start_year,end_year,homicides_start,population_start,rate_start_per_100k,homicides_end,population_end,rate_end_per_100k,delta_rate_per_100k,rate_average_2015_2017_per_100k,rate_average_2022_2024_per_100k,delta_average_rate_per_100k,visual_scale_limit,visual_value_clipped,visually_clipped
31027,Sete Lagoas,MG,Sudeste,2016,2024,140,427894.0,32.71838352489168,77,438591.0,17.556219803871944,-15.162163721019734,30.38552215572035,16.27437669137272,-14.11114546434763,45.0,-15.162163721019734,0
31028,Conceição do Mato Dentro,MG,Sudeste,2016,2024,8,85684.0,9.336632276737781,6,91794.0,6.536374926465782,-2.800257350271999,10.503384423869914,9.93991871355363,-0.563465710316283,45.0,-2.800257350271999,0
31029,Pará de Minas,MG,Sudeste,2016,2024,36,134698.0,26.7264547357793,27,145857.0,18.511281597729283,-8.215173138050016,21.285390054772755,14.023721124281723,-7.261668930491032,45.0,-8.215173138050016,0
31030,Belo Horizonte,MG,Sudeste,2016,2024,1599,5157141.0,31.005551331638983,687,5232475.0,13.129541947166494,-17.87600938447249,29.419162560363098,13.666835384987197,-15.752327175375902,45.0,-17.87600938447249,0
31031,Itabira,MG,Sudeste,2016,2024,70,403359.0,17.354267538346733,44,408219.0,10.778528191975386,-6.575739346371346,17.603713143775227,10.210625276278352,-7.393087867496876,45.0,-6.575739346371346,0
31032,Itaguara,MG,Sudeste,2016,2024,6,64892.0,9.246132034765456,3,72800.0,4.1208791208791204,-5.125252913886335,11.301466622145737,9.789114504670806,-1.512352117474931,45.0,-5.125252913886335,0
31033,Ouro Preto,MG,Sudeste,2016,2024,27,187922.0,14.367663179404222,19,201132.0,9.446532625340572,-4.92113055406365,14.901649115835486,11.32941369438653,-3.5722354214489567,45.0,-4.92113055406365,0
31034,Conselheiro Lafaiete,MG,Sudeste,2016,2024,44,267370.0,16.456595728765382,20,281725.0,7.09912148371639,-9.357474245048993,12.842764660701638,9.416536887472384,-3.426227773229254,45.0,-9.357474245048993,0
31035,Guanhães,MG,Sudeste,2016,2024,24,136460.0,17.587571449509014,16,127089.0,12.58960256198412,-4.997968887524893,16.12249185325601,10.327788105565883,-5.794703747690129,45.0,-4.997968887524893,0
31036,Peçanha,MG,Sudeste,2016,2024,14,82841.0,16.899844280006278,5,76860.0,6.505334374186833,-10.394509905819444,24.544123090789114,10.478404662890075,-14.06571842789904,45.0,-10.394509905819444,0
31037,Governador Valadares,MG,Sudeste,2016,2024,151,437535.0,34.51152479230233,154,411896.0,37.38807854409851,2.8765537517961803,35.80881445396129,32.34365046528886,-3.4651639886724297,45.0,2.8765537517961803,0
31038,Mantena,MG,Sudeste,2016,2024,13,65857.0,19.739739131755165,11,61688.0,17.83166904422254,-1.908070087532625,32.394401842431606,19.665038838451707,-12.729363003979898,45.0,-1.908070087532625,0
31039,Ipatinga,MG,Sudeste,2016,2024,157,567541.0,27.66319966310804,118,549620.0,21.469378843564645,-6.193820819543394,25.140549180024543,21.410534661773713,-3.7300145182508295,45.0,-6.193820819543394,0
31040,Caratinga,MG,Sudeste,2016,2024,58,267441.0,21.687026297388957,45,266075.0,16.91252466409847,-4.7745016332904875,20.6912884689693,17.28050581057008,-3.4107826583992207,45.0,-4.7745016332904875,0
31041,Aimorés,MG,Sudeste,2016,2024,38,154773.0,24.552085958145156,36,153184.0,23.501148945059537,-1.050937013085619,25.844968953731044,22.040389012866076,-3.8045799408649685,45.0,-1.050937013085619,0
31042,Piuí,MG,Sudeste,2016,2024,6,86257.0,6.95595719767671,5,88499.0,5.649781353461621,-1.3061758442150895,9.275183088249502,8.035309445506254,-1.2398736427432482,45.0,-1.3061758442150895,0
31043,Divinópolis,MG,Sudeste,2016,2024,120,540190.0,22.214406042318444,67,593428.0,11.290333452415457,-10.924072589902988,22.527471171008813,14.625805390991253,-7.901665780017559,45.0,-10.924072589902988,0
31044,Formiga,MG,Sudeste,2016,2024,12,160332.0,7.484469725319961,12,166022.0,7.22795774054041,-0.25651198477955095,9.148198740459364,7.554412185062681,-1.593786555396683,45.0,-0.25651198477955095,0
31045,Campo Belo,MG,Sudeste,2016,2024,18,118175.0,15.231647979691136,14,116857.0,11.980454743832205,-3.2511932358589313,14.386500385050452,11.566092265609527,-2.820408119440925,45.0,-3.2511932358589313,0
31046,Oliveira,MG,Sudeste,2016,2024,13,132998.0,9.77458307643724,11,130103.0,8.454839627064711,-1.3197434493725293,11.279043537108054,8.045229762678698,-3.233813774429356,45.0,-1.3197434493725293,0
31047,Passos,MG,Sudeste,2016,2024,24,241004.0,9.95834094039933,14,242135.0,5.7818985276808395,-4.17644241271849,8.714283540654899,7.272554358847412,-1.4417291818074869,45.0,-4.17644241271849,0
31048,São Sebastião do Paraíso,MG,Sudeste,2016,2024,21,279991.0,7.500241079177545,14,283840.0,4.932356257046223,-2.5678848221313224,7.143520469757906,6.1963184335707,-0.947202036187206,45.0,-2.5678848221313224,0
31049,Alfenas,MG,Sudeste,2016,2024,27,240125.0,11.244143675169182,13,240400.0,5.40765391014975,-5.836489765019432,9.579195652988778,5.488949267330829,-4.090246385657949,45.0,-5.836489765019432,0
31050,Varginha,MG,Sudeste,2016,2024,49,470701.0,10.41000550243148,44,476881.0,9.226620477645367,-1.1833850247861122,10.410993442490593,8.178475674368658,-2.2325177681219355,45.0,-1.1833850247861122,0
31051,Poços de Caldas,MG,Sudeste,2016,2024,18,367325.0,4.900292656366977,27,378254.0,7.138060668228228,2.2377680118612506,5.899153516848436,6.558682010388773,0.6595284935403365,45.0,2.2377680118612506,0
31052,Pouso Alegre,MG,Sudeste,2016,2024,27,357117.0,7.560547383630575,30,415791.0,7.215163387374907,-0.3453839962556682,6.9082242409588615,7.150033592830242,0.24180935187138086,45.0,-0.3453839962556682,0
31053,Santa Rita do Sapucaí,MG,Sudeste,2016,2024,7,150065.0,4.664645320361177,5,150692.0,3.318026172590449,-1.3466191477707277,4.8872489453538925,4.489791336947615,-0.39745760840627753,45.0,-1.3466191477707277,0
31054,São Lourenço,MG,Sudeste,2016,2024,7,220641.0,3.1725744535240503,10,219569.0,4.5543769840004735,1.3818025304764232,5.439134573254567,6.308002855525195,0.8688682822706282,45.0,1.3818025304764232,0
31055,Andrelândia,MG,Sudeste,2016,2024,5,76401.0,6.544416957893222,11,76029.0,14.46816346394139,7.923746506048169,8.289811821271657,12.416053069758265,4.126241248486608,45.0,7.923746506048169,0
31056,Itajubá,MG,Sudeste,2016,2024,18,198802.0,9.054234866852447,9,200761.0,4.482942404152201,-4.571292462700246,8.71937529029651,4.215343343930707,-4.504031946365803,45.0,-4.571292462700246,0
31057,Lavras,MG,Sudeste,2016,2024,14,161245.0,8.682439765574125,9,170859.0,5.267501272979474,-3.4149384925946515,8.269964728600433,7.367780695020675,-0.9021840335797586,45.0,-3.4149384925946515,0
31058,São João Del Rei,MG,Sudeste,2016,2024,23,193783.0,11.868946192390457,24,199084.0,12.055212874967351,0.18626668257689438,13.074189142229976,7.661680615181876,-5.4125085270481,45.0,0.18626668257689438,0
31059,Barbacena,MG,Sudeste,2016,2024,11,236484.0,4.651477478391773,21,228405.0,9.194194522886978,4.5427170444952045,5.35673002644533,6.958834054757141,1.6021040283118104,45.0,4.5427170444952045,0
31060,Ponte Nova,MG,Sudeste,2016,2024,35,191825.0,18.245796950345365,31,187871.0,16.500683979964975,-1.74511297038039,19.11444513372292,14.174624193033262,-4.939820940689659,45.0,-1.74511297038039,0
31061,Manhuaçu,MG,Sudeste,2016,2024,69,293200.0,23.53342428376535,79,308027.0,25.64710236440312,2.113678080637772,18.419326193759943,22.018223382582594,3.598897188822651,45.0,2.113678080637772,0
31062,Viçosa,MG,Sudeste,2016,2024,54,231577.0,23.31837790454147,54,228773.0,23.60418406018193,0.28580615564045786,27.205988196343746,24.790223798172164,-2.415764398171582,45.0,0.28580615564045786,0
31063,Muriaé,MG,Sudeste,2016,2024,66,291416.0,22.648035797622644,26,289220.0,8.989696424866883,-13.65833937275576,21.391181799879202,8.187953298253802,-13.2032285016254,45.0,-13.65833937275576,0
31064,Ubá,MG,Sudeste,2016,2024,35,290926.0,12.030550724239154,71,285906.0,24.833336830986408,12.802786106747254,18.563633155107176,24.03725181981534,5.473618664708162,45.0,12.802786106747254,0
31065,Juiz de Fora,MG,Sudeste,2016,2024,173,781064.0,22.149273298987023,57,783380.0,7.2761622711838445,-14.873111027803178,19.974843647764974,11.49972216237304,-8.475121485391934,45.0,-14.873111027803178,0
31066,Cataguases,MG,Sudeste,2016,2024,21,227740.0,9.221041538596646,28,213237.0,13.130929435323138,3.9098878967264916,9.660690212403448,10.123250575759876,0.4625603633564275,45.0,3.9098878967264916,0
32001,Barra de São Francisco,ES,Sudeste,2016,2024,29,96419.0,30.07705950072081,41,93652.0,43.77909708281724,13.702037582096427,25.58367070358552,36.80342235388859,11.219751650303074,45.0,13.702037582096427,0
32002,Nova Venécia,ES,Sudeste,2016,2024,48,137061.0,35.02090310153873,39,134058.0,29.091885601754466,-5.929017499784262,39.644127075236284,32.398000507653705,-7.246126567582579,45.0,-5.929017499784262,0
32003,Colatina,ES,Sudeste,2016,2024,61,220456.0,27.669920528359402,53,221822.0,23.89303134946038,-3.7768891788990224,28.578989150568933,24.44830768968908,-4.1306814608798526,45.0,-3.7768891788990224,0
32004,Montanha,ES,Sudeste,2016,2024,18,59871.0,30.064638973793656,18,56933.0,31.616110164579418,1.5514711907857617,36.191335237554355,26.258231806476832,-9.933103431077523,45.0,1.5514711907857617,0
32005,São Mateus,ES,Sudeste,2016,2024,105,213276.0,49.23198109491926,72,215592.0,33.39641545140822,-15.835565643511046,52.50393779533465,42.02066681845235,-10.483270976882302,45.0,-15.835565643511046,0
32006,Linhares,ES,Sudeste,2016,2024,122,361010.0,33.794077726378774,103,378480.0,27.2141196364405,-6.579958089938273,39.900912733378775,32.9850712856731,-6.915841447705674,45.0,-6.579958089938273,0
32007,Afonso Cláudio,ES,Sudeste,2016,2024,19,144600.0,13.13969571230982,26,151991.0,17.106276029501746,3.9665803171919265,13.370925613852279,12.856123066929653,-0.5148025469226258,45.0,3.9665803171919265,0
32008,Santa Teresa,ES,Sudeste,2016,2024,13,114729.0,11.33104969101099,20,118925.0,16.817321841496742,5.4862721504857515,15.108900304502452,16.98719194519183,1.8782916406893797,45.0,5.4862721504857515,0
32009,Vitória,ES,Sudeste,2016,2024,673,1793601.0,37.522280596409125,507,1871900.0,27.08478016988087,-10.437500426528256,43.58569980140162,30.692027662713453,-12.893672138688164,45.0,-10.437500426528256,0
32010,Guarapari,ES,Sudeste,2016,2024,60,211630.0,28.351367953503757,43,229855.0,18.707445998564314,-9.643921954939444,27.56691277356223,19.21809383534598,-8.348818938216251,45.0,-9.643921954939444,0
32011,Alegre,ES,Sudeste,2016,2024,21,171426.0,12.250183752756291,26,175327.0,14.829433002332784,2.5792492495764936,14.389636350554875,17.600779127822726,3.2111427772678507,45.0,2.5792492495764936,0
32012,Cachoeiro de Itapemirim,ES,Sudeste,2016,2024,78,365336.0,21.35020912256115,52,350167.0,14.850057258393852,-6.500151864167298,19.526527334857132,17.226124200355486,-2.3004031345016465,45.0,-6.500151864167298,0
32013,Itapemirim,ES,Sudeste,2016,2024,19,84282.0,22.543366317837734,24,103427.0,23.20477244820018,0.6614061303624474,22.940678569450927,21.788245074180594,-1.1524334952703335,45.0,0.6614061303624474,0
33001,Itaperuna,RJ,Sudeste,2016,2024,23,201081.0,11.43817665517876,74,210460.0,35.16107573885774,23.722899083678982,10.2782249174012,27.760731714444347,17.482506797043147,45.0,23.722899083678982,0
33002,Santo Antônio de Pádua,RJ,Sudeste,2016,2024,26,123809.0,21.000088846529735,20,129545.0,15.438650661932147,-5.561438184597588,21.269607077663682,17.62763592354342,-3.641971154120263,45.0,-5.561438184597588,0
33003,Campos dos Goytacazes,RJ,Sudeste,2016,2024,313,613544.0,51.01508612259268,162,659687.0,24.557100564358553,-26.457985558234125,40.96690591194832,27.41275303929109,-13.554152872657227,45.0,-26.457985558234125,0
33004,Macaé,RJ,Sudeste,2016,2024,135,300204.0,44.96942079386017,54,323358.0,16.6997569257603,-28.269663868099872,41.87000086627588,27.53445926946508,-14.335541596810799,45.0,-28.269663868099872,0
33005,Três Rios,RJ,Sudeste,2016,2024,20,159884.0,12.509069075079433,41,166336.0,24.648903424393996,12.139834349314564,14.378055336759061,21.330511142628307,6.952455805869246,45.0,12.139834349314564,0
33006,Cantagalo-Cordeiro,RJ,Sudeste,2016,2024,11,64624.0,17.021539985144837,8,64781.0,12.349299949059137,-4.6722400360857,14.97245584416255,8.361619123022935,-6.610836721139615,45.0,-4.6722400360857,0
33007,Nova Friburgo,RJ,Sudeste,2016,2024,31,237824.0,13.034849300322929,29,260108.0,11.149214941485845,-1.885634358837084,9.81157569700733,11.632479734039213,1.8209040370318839,45.0,-1.885634358837084,0
33008,Santa Maria Madalena,RJ,Sudeste,2016,2024,3,29624.0,10.12692411558196,3,29230.0,10.263427984946972,0.13650386936501135,16.87839677735144,15.068794844153887,-1.8096019331975537,45.0,0.13650386936501135,0
33009,Bacia de São João,RJ,Sudeste,2016,2024,97,199072.0,48.72608905320688,43,238688.0,18.01514948384502,-30.71093956936186,46.22891015344313,22.47963323613774,-23.74927691730539,45.0,-30.71093956936186,0
33010,Lagos,RJ,Sudeste,2016,2024,279,606630.0,45.99179071262549,208,686509.0,30.298218959984503,-15.693571752640985,44.789005315877894,29.655433418918314,-15.13357189695958,45.0,-15.693571752640985,0
33011,Vale do Paraíba Fluminense,RJ,Sudeste,2016,2024,175,702576.0,24.908337318667304,181,739203.0,24.485831361615144,-0.42250595705215943,25.52595082980691,28.583220394755187,3.057269564948278,45.0,-0.42250595705215943,0
33012,Barra do Piraí,RJ,Sudeste,2016,2024,31,180092.0,17.213424249827867,23,179227.0,12.832887901934418,-4.3805363478934485,17.58428890061175,15.275104634466746,-2.309184266145003,45.0,-4.3805363478934485,0
33013,Baía da Ilha Grande,RJ,Sudeste,2016,2024,119,232479.0,51.18741907871249,49,226734.0,21.611227253080703,-29.576191825631785,54.352034831193194,36.10894280449663,-18.243092026696566,45.0,-29.576191825631785,0
33014,Vassouras,RJ,Sudeste,2016,2024,57,169119.0,33.704078193461406,34,169725.0,20.032405361614376,-13.67167283184703,26.41783953331112,18.729929521087787,-7.687910012223334,45.0,-13.67167283184703,0
33015,Serrana,RJ,Sudeste,2016,2024,47,493762.0,9.51875599985418,49,494474.0,9.909520015208079,0.3907640153538985,9.721263035099835,12.631546802310046,2.9102837672102115,45.0,0.3907640153538985,0
33016,Macacu-Caceribu,RJ,Sudeste,2016,2024,16,114566.0,13.965749000576087,20,118950.0,16.813787305590584,2.848038305014496,14.252845478793802,20.100300499492466,5.847455020698664,45.0,2.848038305014496,0
33017,Itaguaí,RJ,Sudeste,2016,2024,117,246079.0,47.54570686649409,54,252341.0,21.399614014369444,-26.14609285212465,46.47110865432947,22.539127790065677,-23.931980864263792,45.0,-26.14609285212465,0
33018,Rio de Janeiro,RJ,Sudeste,2016,2024,4159,11961027.0,34.771261698514685,2363,12270323.0,19.25784675757924,-15.513414940935444,33.97598888911866,21.861311938493724,-12.114676950624936,45.0,-15.513414940935444,0
35001,Jales,SP,Sudeste,2016,2024,12,155532.0,7.715454054471105,5,163205.0,3.0636316289329373,-4.6518224255381675,5.358023103795624,4.961748023828795,-0.39627507996682887,45.0,-4.6518224255381675,0
35002,Fernandópolis,SP,Sudeste,2016,2024,6,110263.0,5.441535238475282,8,118731.0,6.737920172490757,1.2963849340154745,6.34868808895419,5.690029929557429,-0.6586581593967606,45.0,1.2963849340154745,0
35003,Votuporanga,SP,Sudeste,2016,2024,14,150770.0,9.285666909862705,9,160971.0,5.591069198799784,-3.6945977110629213,7.517417192333119,10.510605200647452,2.993188008314333,45.0,-3.6945977110629213,0
35004,São José do Rio Preto,SP,Sudeste,2016,2024,72,835254.0,8.620132319031097,82,925410.0,8.860937314271512,0.2408049952404152,8.421187068089887,9.868233404630402,1.4470463365405148,45.0,0.2408049952404152,0
35005,Catanduva,SP,Sudeste,2016,2024,16,238658.0,6.704154061460333,21,224240.0,9.364966107741706,2.6608120462813734,7.402886008126413,7.059442003679922,-0.34344400444649104,45.0,2.6608120462813734,0
35006,Auriflama,SP,Sudeste,2016,2024,5,48973.0,10.209707389786209,4,43593.0,9.175785103112885,-1.0339222866733238,8.848653983595957,8.45457969209958,-0.39407429149637707,45.0,-1.0339222866733238,0
35007,Nhandeara,SP,Sudeste,2016,2024,8,70730.0,11.310617842499646,4,67427.0,5.932341643555253,-5.378276198944393,8.954661136770666,5.981263691486419,-2.973397445284247,45.0,-5.378276198944393,0
35008,Novo Horizonte,SP,Sudeste,2016,2024,10,85498.0,11.696180027602985,2,87843.0,2.2767892717689513,-9.419390755834034,7.01809107922645,5.763821644303039,-1.2542694349234118,45.0,-9.419390755834034,0
35009,Barretos,SP,Sudeste,2016,2024,9,144477.0,6.229365227683299,7,152223.0,4.598516649914927,-1.630848577768372,9.921207157112699,7.337662554240335,-2.5835446028723634,45.0,-1.630848577768372,0
35010,São Joaquim da Barra,SP,Sudeste,2016,2024,12,228836.0,5.243930150850391,14,217836.0,6.426853229034687,1.182923078184296,6.846670988324241,6.0346808466193025,-0.8119901417049382,45.0,1.182923078184296,0
35011,Ituverava,SP,Sudeste,2016,2024,5,102001.0,4.90191272634582,5,93969.0,5.320903702284796,0.41899097593897583,8.823760098303223,7.1632981257230455,-1.660461972580178,45.0,0.41899097593897583,0
35012,Franca,SP,Sudeste,2016,2024,39,417802.0,9.334565176806239,24,437336.0,5.487771416027951,-3.8467937607782874,9.015923876879182,6.964515792039559,-2.051408084839623,45.0,-3.8467937607782874,0
35013,Jaboticabal,SP,Sudeste,2016,2024,53,433099.0,12.237386833033556,34,420590.0,8.083882165529376,-4.15350466750418,10.236651368132303,8.653367722457652,-1.5832836456746513,45.0,-4.15350466750418,0
35014,Ribeirão Preto,SP,Sudeste,2016,2024,124,1150818.0,10.774944430830939,92,1206706.0,7.624060873153859,-3.15088355767708,10.573145600615502,8.29756590201081,-2.275579698604693,45.0,-3.15088355767708,0
35015,Batatais,SP,Sudeste,2016,2024,6,114173.0,5.255182924158952,5,113180.0,4.4177416504682805,-0.8374412736906711,4.671519207243191,5.061331427890914,0.38981222064772325,45.0,-0.8374412736906711,0
35016,Andradina,SP,Sudeste,2016,2024,29,191692.0,15.128435198130335,21,192245.0,10.923561080912377,-4.204874117217958,18.78064897575905,11.574043628883551,-7.206605346875499,45.0,-4.204874117217958,0
35017,Araçatuba,SP,Sudeste,2016,2024,55,276667.0,19.87949412109142,60,288230.0,20.816708878326338,0.9372147572349192,17.832270626394653,16.930858606167064,-0.901412020227589,45.0,0.9372147572349192,0
35018,Birigui,SP,Sudeste,2016,2024,24,280799.0,8.54703898518157,24,278091.0,8.630268509228994,0.08322952404742345,8.547698532170212,10.076857283170009,1.5291587509997964,45.0,0.08322952404742345,0
35019,Lins,SP,Sudeste,2016,2024,22,172304.0,12.768130745658835,17,166538.0,10.207880483733442,-2.5602502619253933,10.060245392601077,10.117842511734167,0.0575971191330904,45.0,-2.5602502619253933,0
35020,Bauru,SP,Sudeste,2016,2024,51,604497.0,8.436766435565437,64,627513.0,10.198991893395037,1.7622254578296008,8.492353573075048,9.323187764959743,0.8308341918846942,45.0,1.7622254578296008,0
35021,Jaú,SP,Sudeste,2016,2024,23,375578.0,6.123894370809792,20,361840.0,5.527304886137519,-0.5965894846722728,6.390553342037504,5.407690948597566,-0.9828623934399374,45.0,-0.5965894846722728,0
35022,Avaré,SP,Sudeste,2016,2024,15,194592.0,7.7084361124814995,13,206044.0,6.309331987342509,-1.3991041251389902,8.222881194784637,6.403388870417575,-1.8194923243670624,45.0,-1.3991041251389902,0
35023,Botucatu,SP,Sudeste,2016,2024,11,227808.0,4.8286276162382356,17,233071.0,7.29391472984627,2.465287113608034,5.853310193247036,4.936550802915469,-0.916759390331567,45.0,2.465287113608034,0
35024,Araraquara,SP,Sudeste,2016,2024,51,546151.0,9.33807683223138,27,557327.0,4.844552659390268,-4.493524172841112,7.995839721866852,5.283096550411217,-2.712743171455635,45.0,-4.493524172841112,0
35025,São Carlos,SP,Sudeste,2016,2024,41,337492.0,12.148436111078189,31,354975.0,8.733009366856821,-3.4154267442213673,11.754166061672825,12.42639749177946,0.6722314301066348,45.0,-3.4154267442213673,0
35026,Rio Claro,SP,Sudeste,2016,2024,42,263473.0,15.940912351550253,42,270481.0,15.527892901904385,-0.41301944964586745,12.146163899829574,16.030879481601435,3.884715581771861,45.0,-0.41301944964586745,0
35027,Limeira,SP,Sudeste,2016,2024,49,632438.0,7.7477950407787,63,642446.0,9.806271655516573,2.058476614737873,7.853732921425247,9.638082116459632,1.7843491950343848,45.0,2.058476614737873,0
35028,Piracicaba,SP,Sudeste,2016,2024,54,606192.0,8.908068730699185,50,649210.0,7.701668181328076,-1.206400549371109,9.898512748459543,7.724566993655938,-2.173945754803605,45.0,-1.206400549371109,0
35029,Pirassununga,SP,Sudeste,2016,2024,17,198430.0,8.56725293554402,22,191828.0,11.46860729403424,2.9013543584902184,8.231710902313111,10.379338431523633,2.1476275292105225,45.0,2.9013543584902184,0
35030,São João da Boa Vista,SP,Sudeste,2016,2024,16,430164.0,3.7195116281232274,16,423794.0,3.7754191895118856,0.055907561388658156,4.262042789359771,4.2176414392025,-0.04440135015727176,45.0,0.055907561388658156,0
35031,Mogi Mirim,SP,Sudeste,2016,2024,33,417419.0,7.905725422177716,25,437829.0,5.709991800451775,-2.1957336217259416,8.784700565495134,7.582545290233527,-1.2021552752616076,45.0,-2.1957336217259416,0
35032,Campinas,SP,Sudeste,2016,2024,336,2927990.0,11.47544902817291,272,3085646.0,8.815009887718812,-2.6604391404540984,12.20513970729297,8.778930127096217,-3.426209580196753,45.0,-2.6604391404540984,0
35033,Amparo,SP,Sudeste,2016,2024,12,193636.0,6.197194736515937,9,198630.0,4.531037607612143,-1.6661571289037935,5.336785602385371,4.931897300891653,-0.4048883014937177,45.0,-1.6661571289037935,0
35034,Dracena,SP,Sudeste,2016,2024,10,124089.0,8.058732039100969,4,126852.0,3.153280988868918,-4.905451050232051,10.208111150212355,5.048451852383268,-5.159659297829087,45.0,-4.905451050232051,0
35035,Adamantina,SP,Sudeste,2016,2024,4,167490.0,2.388202280733178,8,162435.0,4.925046941853664,2.5368446611204862,4.9755204394379655,4.352029444587785,-0.6234909948501803,45.0,2.5368446611204862,0
35036,Presidente Prudente,SP,Sudeste,2016,2024,109,607231.0,17.9503352101589,58,605882.0,9.572821110381229,-8.377514099777672,15.261032271593674,9.5300195616191,-5.731012709974573,45.0,-8.377514099777672,0
35037,Tupã,SP,Sudeste,2016,2024,11,114144.0,9.63694981777404,4,115486.0,3.463623296330291,-6.173326521443749,9.34500290571184,4.667716902969834,-4.677286002742006,45.0,-6.173326521443749,0
35038,Marília,SP,Sudeste,2016,2024,33,351682.0,9.38347711853322,28,359899.0,7.779960488914946,-1.603516629618274,7.677666899208347,6.583814069328502,-1.093852829879845,45.0,-1.603516629618274,0
35039,Assis,SP,Sudeste,2016,2024,23,281234.0,8.178243028936757,21,275673.0,7.61772099552731,-0.5605220334094474,6.637689989059664,8.564718376765631,1.9270283877059668,45.0,-0.5605220334094474,0
35040,Ourinhos,SP,Sudeste,2016,2024,18,309251.0,5.82051472751907,20,308088.0,6.491651735867674,0.6711370083486043,7.32983728839137,6.350895750046263,-0.978941538345107,45.0,0.6711370083486043,0
35041,Itapeva,SP,Sudeste,2016,2024,19,252384.0,7.528210980093825,22,248619.0,8.848881219858498,1.3206702397646728,6.735910061072251,9.489125800729713,2.7532157396574624,45.0,1.3206702397646728,0
35042,Itapetininga,SP,Sudeste,2016,2024,16,211764.0,7.555580740824691,12,215961.0,5.556558823120842,-1.9990219177038497,9.130393031935911,6.119360479757861,-3.01103255217805,45.0,-1.9990219177038497,0
35043,Tatuí,SP,Sudeste,2016,2024,14,289383.0,4.8378792119785885,29,310066.0,9.352847458283076,4.514968246304488,6.911948685692957,6.997609878875746,0.08566119318278886,45.0,4.514968246304488,0
35044,Capão Bonito,SP,Sudeste,2016,2024,11,136264.0,8.072565020841894,11,136453.0,8.061383773167318,-0.011181247674576511,9.29549902152642,8.622558584126608,-0.6729404373998111,45.0,-0.011181247674576511,0
35045,Piedade,SP,Sudeste,2016,2024,20,201278.0,9.936505728395552,16,201331.0,7.94711196984071,-1.9893937585548418,11.427416857261626,8.049099506992656,-3.3783173502689703,45.0,-1.9893937585548418,0
35046,Sorocaba,SP,Sudeste,2016,2024,168,1466918.0,11.452582898294247,149,1635595.0,9.109834647330176,-2.342748250964071,10.908136447151783,7.856620418608219,-3.0515160285435643,45.0,-2.342748250964071,0
35047,Jundiaí,SP,Sudeste,2016,2024,53,705705.0,7.510220276177723,52,787782.0,6.600810884229394,-0.909409391948329,8.07775047403641,6.119889057616816,-1.9578614164195942,45.0,-0.909409391948329,0
35048,Bragança Paulista,SP,Sudeste,2016,2024,42,554672.0,7.572042576513687,29,629424.0,4.607387071354127,-2.96465550515956,8.354023063113743,5.348096239802153,-3.00592682331159,45.0,-2.96465550515956,0
35049,Campos do Jordão,SP,Sudeste,2016,2024,8,73330.0,10.909586799399973,1,71430.0,1.3999720005599887,-9.509614798839984,9.091818272736365,0.9432916634241015,-8.148526609312263,45.0,-9.509614798839984,0
35050,São José dos Campos,SP,Sudeste,2016,2024,247,1553002.0,15.90468009699923,127,1645926.0,7.716021254904534,-8.188658842094696,13.95249796937491,8.623774529145521,-5.328723440229389,45.0,-8.188658842094696,0
35051,Guaratinguetá,SP,Sudeste,2016,2024,82,429708.0,19.082725944129503,114,417253.0,27.321553110462958,8.238827166333454,19.548962004420236,26.772754718293598,7.223792713873362,45.0,8.238827166333454,0
35052,Bananal,SP,Sudeste,2016,2024,1,27582.0,3.6255528968167647,1,26300.0,3.802281368821293,0.17672847200452813,6.042515136500417,6.383861597880558,0.3413464613801409,45.0,0.17672847200452813,0
35053,Paraibuna/Paraitinga,SP,Sudeste,2016,2024,11,72746.0,15.121106315123855,6,74405.0,8.063974195282576,-7.057132119841279,12.830205970627993,9.492040246250644,-3.3381657243773493,45.0,-7.057132119841279,0
35054,Caraguatatuba,SP,Sudeste,2016,2024,87,319511.0,27.2291094829286,58,358030.0,16.199759796665084,-11.029349686263515,26.18871735800707,19.07709566878745,-7.111621689219621,45.0,-11.029349686263515,0
35055,Registro,SP,Sudeste,2016,2024,26,252187.0,10.309809784009484,26,252074.0,10.314431476471196,0.004621692461711291,11.896028709082618,10.820103752772651,-1.0759249563099669,45.0,0.004621692461711291,0
35056,Itanhaém,SP,Sudeste,2016,2024,38,244696.0,15.529473305652727,18,279798.0,6.433212531898012,-9.096260773754715,14.71353563536589,10.193197496841929,-4.520338138523961,45.0,-9.096260773754715,0
35057,Osasco,SP,Sudeste,2016,2024,225,1922496.0,11.703535403974833,156,2128205.0,7.33012092350126,-4.373414480473572,14.079737437172206,7.966569782641164,-6.113167654531042,45.0,-4.373414480473572,0
35058,Franco da Rocha,SP,Sudeste,2016,2024,56,508589.0,11.010855523811959,26,516549.0,5.033404381772107,-5.977451142039851,11.798497395809436,6.499760690629118,-5.2987367051803185,45.0,-5.977451142039851,0
35059,Guarulhos,SP,Sudeste,2016,2024,221,1477762.0,14.95504688847054,88,1489893.0,5.906464423955278,-9.048582464515261,15.068921139688673,6.252461621523437,-8.816459518165235,45.0,-9.048582464515261,0
35060,Itapecerica da Serra,SP,Sudeste,2016,2024,125,1106685.0,11.294993607033618,52,1159902.0,4.483137368501822,-6.811856238531796,11.898540094314757,5.73621209234482,-6.162328001969938,45.0,-6.811856238531796,0
