ano,uf,pib_estadual_reais_dez_2025,populacao,pib_per_capita_reais_dez_2025,custo_total_reais_dez_2025,custo_total_pib_pct,componente,valor_reais_dez_2025,participacao_pib_pct,composicao_total_pct,status_ano
2025,CE,269518912133.96,9435907.0,28563.116628211785,17678923988.18945,6.559437275927571,Public security,5405560379.25,2.005633050553148,30.576297419804675,Preliminary: state productive losses and the incarceration concept are under review
2025,DF,424367273822.74,3239675.0,130990.69314753485,8263886158.677602,1.9473429428795825,Medical and therapeutic services,2984579.5608,0.0007033010660588006,0.03611593266765906,Preliminary: state productive losses and the incarceration concept are under review
2025,DF,424367273822.74,3239675.0,130990.69314753485,8263886158.677602,1.9473429428795825,Incarceration and incarceration benefit,787538273.913522,0.18557940786039032,9.529878059689352,Preliminary: state productive losses and the incarceration concept are under review
2025,DF,424367273822.74,3239675.0,130990.69314753485,8263886158.677602,1.9473429428795825,Judicial costs,2552639307.87,0.6015165318653314,30.889090905367418,Preliminary: state productive losses and the incarceration concept are under review
2025,DF,424367273822.74,3239675.0,130990.69314753485,8263886158.677602,1.9473429428795825,Productive-capacity losses,268599215.2,0.06329404545747207,3.2502772913679827,Preliminary: state productive losses and the incarceration concept are under review
2025,DF,424367273822.74,3239675.0,130990.69314753485,8263886158.677602,1.9473429428795825,Insurance and material losses,1177105954.92528,0.27737905996421447,14.243975925167419,Preliminary: state productive losses and the incarceration concept are under review
2025,DF,424367273822.74,3239675.0,130990.69314753485,8263886158.677602,1.9473429428795825,Private security,1767903113.618,0.41659741989351906,21.39312037547359,Preliminary: state productive losses and the incarceration concept are under review
2025,DF,424367273822.74,3239675.0,130990.69314753485,8263886158.677602,1.9473429428795825,Public security,1707115713.59,0.4022731767725966,20.65754151026658,Preliminary: state productive losses and the incarceration concept are under review
2025,ES,243512152195.15,4275342.0,56957.35035820526,9024123833.813568,3.705820737267214,Medical and therapeutic services,2197890.085,0.0009025792204565695,0.024355717247190947,Preliminary: state productive losses and the incarceration concept are under review
2025,ES,243512152195.15,4275342.0,56957.35035820526,9024123833.813568,3.705820737267214,Incarceration and incarceration benefit,886052850.4279081,0.36386391497941656,9.818713337109257,Preliminary: state productive losses and the incarceration concept are under review
