microrregion_code,microrregion_name,uf,macroregion,year,homicide_count,population,homicide_rate_per_100k,percentile_unweighted,population_status,homicide_definition,sim_status
21011,Alto Mearim e Grajaú,MA,Nordeste,2017,78,332957.0,23.426448460311693,50.3584229390681,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
21012,Presidente Dutra,MA,Nordeste,2017,51,196340.0,25.97534888458796,56.272401433691755,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
21013,Baixo Parnaíba Maranhense,MA,Nordeste,2017,13,145247.0,8.950270917815859,10.57347670250896,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
21014,Chapadinha,MA,Nordeste,2017,48,242977.0,19.7549562304251,40.681003584229394,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
21015,Codó,MA,Nordeste,2017,83,274452.0,30.242082404209114,63.44086021505376,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
21016,Coelho Neto,MA,Nordeste,2017,16,92837.0,17.234507793228993,35.483870967741936,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
21017,Caxias,MA,Nordeste,2017,156,439865.0,35.465426892341966,72.04301075268818,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
21018,Chapadas do Alto Itapecuru,MA,Nordeste,2017,31,218371.0,14.196024197352212,26.523297491039425,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
21019,Porto Franco,MA,Nordeste,2017,25,119470.0,20.925755419770653,43.54838709677419,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
21020,Gerais de Balsas,MA,Nordeste,2017,53,142308.0,37.243162717486015,74.91039426523298,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
21021,Chapadas das Mangabeiras,MA,Nordeste,2017,7,71282.0,9.820150949748884,13.440860215053764,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22001,Baixo Parnaíba Piauiense,PI,Nordeste,2017,41,339067.0,12.09200541485901,20.43010752688172,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22002,Litoral Piauiense,PI,Nordeste,2017,52,315114.0,16.501964368450782,33.51254480286738,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22003,Teresina,PI,Nordeste,2017,354,1040753.0,34.01383421426602,69.35483870967742,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22004,Campo Maior,PI,Nordeste,2017,25,224527.0,11.134518343005519,17.921146953405017,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22005,Médio Parnaíba Piauiense,PI,Nordeste,2017,14,133120.0,10.516826923076923,15.053763440860216,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22006,Valença do Piauí,PI,Nordeste,2017,5,105119.0,4.756514045985978,1.971326164874552,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22007,Alto Parnaíba Piauiense,PI,Nordeste,2017,7,45933.0,15.239588095704613,29.74910394265233,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22008,Bertolínia,PI,Nordeste,2017,3,41582.0,7.214660189505074,5.017921146953405,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22009,Floriano,PI,Nordeste,2017,16,123007.0,13.007389823343386,24.193548387096776,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22010,Alto Médio Gurguéia,PI,Nordeste,2017,6,91775.0,6.537728139471533,4.659498207885305,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22011,São Raimundo Nonato,PI,Nordeste,2017,11,140028.0,7.855571742794298,7.706093189964157,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22012,Chapadas do Extremo Sul Piauiense,PI,Nordeste,2017,11,84932.0,12.951537700748835,23.835125448028673,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22013,Picos,PI,Nordeste,2017,33,205104.0,16.089398549028786,32.07885304659498,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22014,Pio IX,PI,Nordeste,2017,13,59830.0,21.72822998495738,46.415770609319,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
22015,Alto Médio Canindé,PI,Nordeste,2017,31,269366.0,11.508505156552795,18.996415770609318,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23001,Litoral de Camocim e Acaraú,CE,Nordeste,2017,117,384767.0,30.40801316121185,63.62007168458781,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23002,Ibiapaba,CE,Nordeste,2017,50,315504.0,15.847659617627668,31.72043010752688,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23003,Coreaú,CE,Nordeste,2017,18,59089.0,30.46252263534668,63.799283154121866,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23004,Meruoca,CE,Nordeste,2017,1,26407.0,3.7868746923164314,1.2544802867383513,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23005,Sobral,CE,Nordeste,2017,187,410321.0,45.57407493157796,84.58781362007169,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23006,Ipu,CE,Nordeste,2017,41,139507.0,29.389206276387565,61.111111111111114,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23007,Santa Quitéria,CE,Nordeste,2017,40,73940.0,54.09791723018664,90.68100358422939,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23008,Itapipoca,CE,Nordeste,2017,48,225573.0,21.27914245055924,44.80286738351254,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23009,Baixo Curu,CE,Nordeste,2017,84,114674.0,73.25112928824319,97.4910394265233,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23010,Uruburetama,CE,Nordeste,2017,44,109168.0,40.304851238458156,79.03225806451613,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23011,Médio Curu,CE,Nordeste,2017,33,90469.0,36.47658313897578,73.47670250896057,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23012,Canindé,CE,Nordeste,2017,41,132087.0,31.040147781386512,64.69534050179212,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23013,Baturité,CE,Nordeste,2017,102,196013.0,52.037364868656674,89.42652329749104,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23014,Chorozinho,CE,Nordeste,2017,55,65569.0,83.88110235019597,98.5663082437276,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23015,Cascavel,CE,Nordeste,2017,73,144833.0,50.4028777971871,88.70967741935483,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23016,Fortaleza,CE,Nordeste,2017,3132,3621255.0,86.48935244825344,99.10394265232975,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23017,Pacajus,CE,Nordeste,2017,193,136839.0,141.04166209925532,100.0,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23018,Sertão de Cratéus,CE,Nordeste,2017,83,246526.0,33.66784842166749,68.27956989247312,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23019,Sertão de Quixeramobim,CE,Nordeste,2017,116,283741.0,40.882353977747314,79.92831541218638,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23020,Sertão de Inhamuns,CE,Nordeste,2017,49,150356.0,32.589321344010216,66.30824372759857,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23021,Sertão de Senador Pompeu,CE,Nordeste,2017,118,224141.0,52.645433008686496,90.14336917562724,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23022,Litoral de Aracati,CE,Nordeste,2017,54,117324.0,46.02638846271863,84.94623655913979,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23023,Baixo Jaguaribe,CE,Nordeste,2017,254,329275.0,77.13916938729025,97.84946236559139,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23024,Médio Jaguaribe,CE,Nordeste,2017,21,63701.0,32.966515439318066,66.84587813620071,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23025,Serra do Pereiro,CE,Nordeste,2017,5,43807.0,11.413701006688429,18.817204301075268,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23026,Iguatu,CE,Nordeste,2017,77,231315.0,33.28794068694205,67.74193548387096,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23027,Várzea Alegre,CE,Nordeste,2017,25,99971.0,25.007252103109902,53.9426523297491,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23028,Lavras da Mangabeira,CE,Nordeste,2017,13,57583.0,22.5761075317368,47.8494623655914,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23029,Chapada do Araripe,CE,Nordeste,2017,33,99110.0,33.29633740288568,67.92114695340501,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23030,Caririaçu,CE,Nordeste,2017,19,57516.0,33.03428611169066,67.20430107526882,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23031,Barro,CE,Nordeste,2017,22,93484.0,23.533438877241025,50.89605734767025,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23032,Cariri,CE,Nordeste,2017,260,571126.0,45.524105013604704,84.40860215053763,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
23033,Brejo Santo,CE,Nordeste,2017,24,105469.0,22.75550161658876,48.5663082437276,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24001,Mossoró,RN,Nordeste,2017,325,377429.0,86.10891055006373,98.9247311827957,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24002,Chapada do Apodi,RN,Nordeste,2017,45,76239.0,59.02490851139181,92.47311827956989,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24003,Médio Oeste,RN,Nordeste,2017,18,41557.0,43.31400245446014,82.07885304659499,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24004,Vale do Açu,RN,Nordeste,2017,62,155043.0,39.9889063034126,78.67383512544802,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24005,Serra de São Miguel,RN,Nordeste,2017,25,67383.0,37.101346036834215,74.55197132616487,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24006,Pau dos Ferros,RN,Nordeste,2017,29,119387.0,24.290751924413883,52.5089605734767,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24007,Umarizal,RN,Nordeste,2017,55,67810.0,81.10898097625719,98.38709677419355,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24008,Macau,RN,Nordeste,2017,21,59353.0,35.38153084090105,71.68458781362007,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24009,Angicos,RN,Nordeste,2017,16,53321.0,30.006939104667953,62.54480286738351,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24010,Serra de Santana,RN,Nordeste,2017,10,64173.0,15.582877534165458,30.82437275985663,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24011,Seridó Ocidental,RN,Nordeste,2017,36,105820.0,34.02003402003402,69.53405017921148,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24012,Seridó Oriental,RN,Nordeste,2017,31,125489.0,24.703360453904327,52.68817204301075,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24013,Baixa Verde,RN,Nordeste,2017,46,68232.0,67.41704771954508,95.87813620071685,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24014,Borborema Potiguar,RN,Nordeste,2017,65,144242.0,45.0631577487833,84.22939068100358,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24015,Agreste Potiguar,RN,Nordeste,2017,130,251840.0,51.62007623888183,89.24731182795699,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24016,Litoral Nordeste,RN,Nordeste,2017,53,92125.0,57.530529172320215,92.1146953405018,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24017,Macaíba,RN,Nordeste,2017,406,326739.0,124.25819997000664,99.82078853046595,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24018,Natal,RN,Nordeste,2017,776,1168220.0,66.42584444710756,95.3405017921147,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
24019,Litoral Sul,RN,Nordeste,2017,54,142601.0,37.86789713957125,76.52329749103943,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25001,Catolé do Rocha,PB,Nordeste,2017,58,123370.0,47.013050174272514,85.84229390681004,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25002,Cajazeiras,PB,Nordeste,2017,38,177519.0,21.40615934069029,45.16129032258065,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25003,Sousa,PB,Nordeste,2017,43,189761.0,22.660082946443158,48.38709677419355,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25004,Patos,PB,Nordeste,2017,34,134836.0,25.215817734136284,54.48028673835125,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25005,Piancó,PB,Nordeste,2017,17,71194.0,23.878416720510156,51.25448028673835,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25006,Itaporanga,PB,Nordeste,2017,9,86064.0,10.457334076965978,14.695340501792115,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25007,Serra do Teixeira,PB,Nordeste,2017,33,122338.0,26.974447841226766,57.88530465949821,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25008,Seridó Ocidental Paraibano,PB,Nordeste,2017,16,41232.0,38.80481179666278,77.59856630824373,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25009,Seridó Oriental Paraibano,PB,Nordeste,2017,22,79321.0,27.73540424351685,59.49820788530466,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25010,Cariri Ocidental,PB,Nordeste,2017,26,128386.0,20.251429283566743,42.29390681003584,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25011,Cariri Oriental,PB,Nordeste,2017,27,66978.0,40.3117441547971,79.21146953405018,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25012,Curimataú Ocidental,PB,Nordeste,2017,30,128496.0,23.347030257751214,49.82078853046595,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25013,Curimataú Oriental,PB,Nordeste,2017,18,96383.0,18.675492566116432,39.06810035842294,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25014,Esperança,PB,Nordeste,2017,18,57777.0,31.154265538189936,64.87455197132617,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25015,Brejo Paraibano,PB,Nordeste,2017,32,115853.0,27.621209636349512,58.96057347670251,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25016,Guarabira,PB,Nordeste,2017,45,171465.0,26.244423060099727,57.168458781362006,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25017,Campina Grande,PB,Nordeste,2017,202,535073.0,37.75185815767195,75.98566308243727,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25018,Itabaiana,PB,Nordeste,2017,33,111583.0,29.574397533674485,61.29032258064516,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25019,Umbuzeiro,PB,Nordeste,2017,22,54519.0,40.35290449201196,79.56989247311827,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25020,Litoral Norte,PB,Nordeste,2017,28,152615.0,18.346820430495036,37.992831541218635,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25021,Sapé,PB,Nordeste,2017,53,140281.0,37.78131036990042,76.16487455197132,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25022,João Pessoa,PB,Nordeste,2017,479,1151382.0,41.602178946691886,80.82437275985663,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
25023,Litoral Sul,PB,Nordeste,2017,58,89132.0,65.07202800341067,94.44444444444444,estimativa IBGE em 1º de julho,"CAUSABAS X85-X99, Y00-Y09, Y35 ou Y36; todas as idades; residência",final
