crime,year,uf,reporting_status,months_present,months_numeric,count_reported,measurement_concept,value_field,raw_labels,definition_version_flag,comparability_class
Roubo de carga,2024,SP,FULL_12_MONTHS,12,12,4711,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2024,TO,FULL_12_MONTHS,12,12,0,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,AC,FULL_12_MONTHS,12,12,1,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,AL,FULL_12_MONTHS,12,12,9,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,AM,FULL_12_MONTHS,12,12,21,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,AP,FULL_12_MONTHS,12,12,0,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,BA,FULL_12_MONTHS,12,12,209,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,CE,FULL_12_MONTHS,12,12,70,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,DF,FULL_12_MONTHS,12,12,5,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,ES,FULL_12_MONTHS,12,12,7,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,GO,FULL_12_MONTHS,12,12,10,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,MA,FULL_12_MONTHS,12,12,139,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,MG,FULL_12_MONTHS,12,12,132,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,MS,PARTIAL_MONTHS,12,10,0,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,MT,FULL_12_MONTHS,12,12,50,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,PA,FULL_12_MONTHS,12,12,128,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,PB,FULL_12_MONTHS,12,12,8,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,PE,FULL_12_MONTHS,12,12,296,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,PI,FULL_12_MONTHS,12,12,20,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,PR,FULL_12_MONTHS,12,12,141,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,RJ,FULL_12_MONTHS,12,12,3777,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,RN,FULL_12_MONTHS,12,12,13,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,RO,FULL_12_MONTHS,12,12,0,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,RR,FULL_12_MONTHS,12,12,3,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,RS,FULL_12_MONTHS,12,12,42,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,SC,FULL_12_MONTHS,12,12,13,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,SE,FULL_12_MONTHS,12,12,0,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,SP,FULL_12_MONTHS,12,12,3470,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo de carga,2025,TO,FULL_12_MONTHS,12,12,1,ocorrências,total,Roubo de carga,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,AC,PARTIAL_MONTHS,12,0,0,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,AL,FULL_12_MONTHS,12,12,21,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,AM,FULL_12_MONTHS,12,12,4,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,AP,FULL_12_MONTHS,12,12,1,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,BA,FULL_12_MONTHS,12,12,70,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,CE,FULL_12_MONTHS,12,12,20,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,DF,FULL_12_MONTHS,12,12,8,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,ES,NOT_REPORTED,0,0,,ocorrências,total,,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,GO,PARTIAL_MONTHS,12,0,0,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,MA,FULL_12_MONTHS,12,12,152,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,MG,FULL_12_MONTHS,12,12,112,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,MS,PARTIAL_MONTHS,12,0,0,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,MT,FULL_12_MONTHS,12,12,33,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,PA,FULL_12_MONTHS,12,12,33,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,PB,FULL_12_MONTHS,12,12,101,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,PE,FULL_12_MONTHS,12,12,58,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,PI,FULL_12_MONTHS,12,12,19,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,PR,PARTIAL_MONTHS,12,0,0,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,RJ,FULL_12_MONTHS,12,12,60,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,RN,FULL_12_MONTHS,12,12,60,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,RO,PARTIAL_MONTHS,12,3,5,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,RR,FULL_12_MONTHS,12,12,0,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,RS,FULL_12_MONTHS,12,12,77,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,SC,FULL_12_MONTHS,12,12,49,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,SE,PARTIAL_MONTHS,12,0,0,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,SP,FULL_12_MONTHS,12,12,159,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2015,TO,FULL_12_MONTHS,12,12,23,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,AC,PARTIAL_MONTHS,12,0,0,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,AL,FULL_12_MONTHS,12,12,30,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,AM,FULL_12_MONTHS,12,12,5,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,AP,FULL_12_MONTHS,12,12,12,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,BA,FULL_12_MONTHS,12,12,26,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,CE,FULL_12_MONTHS,12,12,8,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,DF,FULL_12_MONTHS,12,12,5,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,ES,PARTIAL_MONTHS,12,0,0,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,GO,PARTIAL_MONTHS,12,9,25,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,MA,FULL_12_MONTHS,12,12,79,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,MG,FULL_12_MONTHS,12,12,82,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,MS,FULL_12_MONTHS,12,12,4,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,MT,FULL_12_MONTHS,12,12,25,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,PA,FULL_12_MONTHS,12,12,31,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,PB,FULL_12_MONTHS,12,12,97,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,PE,FULL_12_MONTHS,12,12,65,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,PI,FULL_12_MONTHS,12,12,26,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,PR,PARTIAL_MONTHS,12,0,0,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,RJ,FULL_12_MONTHS,12,12,75,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,RN,FULL_12_MONTHS,12,12,39,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,RO,PARTIAL_MONTHS,12,5,5,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,RR,FULL_12_MONTHS,12,12,2,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,RS,FULL_12_MONTHS,12,12,75,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,SC,FULL_12_MONTHS,12,12,41,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,SE,FULL_12_MONTHS,12,12,4,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,SP,FULL_12_MONTHS,12,12,137,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2016,TO,FULL_12_MONTHS,12,12,32,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,AC,PARTIAL_MONTHS,12,0,0,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,AL,FULL_12_MONTHS,12,12,21,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,AM,FULL_12_MONTHS,12,12,4,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,AP,FULL_12_MONTHS,12,12,8,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,BA,FULL_12_MONTHS,12,12,28,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,CE,FULL_12_MONTHS,12,12,33,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,DF,FULL_12_MONTHS,12,12,2,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,ES,PARTIAL_MONTHS,12,0,0,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,GO,FULL_12_MONTHS,12,12,40,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,MA,FULL_12_MONTHS,12,12,74,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,MG,FULL_12_MONTHS,12,12,83,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,MS,PARTIAL_MONTHS,12,0,0,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,MT,FULL_12_MONTHS,12,12,7,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,PA,FULL_12_MONTHS,12,12,32,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,PB,FULL_12_MONTHS,12,12,76,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,PE,FULL_12_MONTHS,12,12,66,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,PI,FULL_12_MONTHS,12,12,14,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,PR,PARTIAL_MONTHS,12,0,0,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,RJ,FULL_12_MONTHS,12,12,82,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,RN,FULL_12_MONTHS,12,12,62,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,RO,PARTIAL_MONTHS,12,4,5,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,RR,FULL_12_MONTHS,12,12,1,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,RS,FULL_12_MONTHS,12,12,215,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,SC,FULL_12_MONTHS,12,12,35,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,SE,FULL_12_MONTHS,12,12,6,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,SP,FULL_12_MONTHS,12,12,97,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2017,TO,FULL_12_MONTHS,12,12,14,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,AC,FULL_12_MONTHS,12,12,0,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,AL,FULL_12_MONTHS,12,12,22,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,AM,FULL_12_MONTHS,12,12,7,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,AP,FULL_12_MONTHS,12,12,18,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,BA,FULL_12_MONTHS,12,12,11,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,CE,FULL_12_MONTHS,12,12,32,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,DF,FULL_12_MONTHS,12,12,3,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,ES,FULL_12_MONTHS,12,12,49,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,GO,FULL_12_MONTHS,12,12,30,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,MA,FULL_12_MONTHS,12,12,38,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,MG,FULL_12_MONTHS,12,12,91,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,MS,PARTIAL_MONTHS,12,0,0,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,MT,FULL_12_MONTHS,12,12,9,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,PA,FULL_12_MONTHS,12,12,29,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,PB,FULL_12_MONTHS,12,12,76,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,PE,FULL_12_MONTHS,12,12,59,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,PI,FULL_12_MONTHS,12,12,19,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,PR,PARTIAL_MONTHS,12,0,0,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,RJ,FULL_12_MONTHS,12,12,79,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,RN,FULL_12_MONTHS,12,12,58,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,RO,PARTIAL_MONTHS,12,2,3,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,RR,FULL_12_MONTHS,12,12,5,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,RS,FULL_12_MONTHS,12,12,81,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,SC,FULL_12_MONTHS,12,12,12,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,SE,FULL_12_MONTHS,12,12,3,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,SP,FULL_12_MONTHS,12,12,54,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2018,TO,FULL_12_MONTHS,12,12,4,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2019,AC,FULL_12_MONTHS,12,12,0,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2019,AL,FULL_12_MONTHS,12,12,4,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2019,AM,FULL_12_MONTHS,12,12,2,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2019,AP,FULL_12_MONTHS,12,12,6,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2019,BA,FULL_12_MONTHS,12,12,4,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2019,CE,FULL_12_MONTHS,12,12,11,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
Roubo a instituição financeira,2019,DF,FULL_12_MONTHS,12,12,0,ocorrências,total,Roubo a instituição financeira,standard_vde_indicator,LIMITED_COVERAGE
