iso3,country,region,subregion,year,homicide_rate_per_100k,source,status
ECU,Ecuador,Americas,Latin America and the Caribbean,2007,15.8631866106051,OAS/CTS/SDG,observed_official_unodc
ECU,Ecuador,Americas,Latin America and the Caribbean,2008,17.886543943386,OAS/CTS/SDG,observed_official_unodc
ECU,Ecuador,Americas,Latin America and the Caribbean,2009,17.705436773059,OAS/CTS/SDG,observed_official_unodc
ECU,Ecuador,Americas,Latin America and the Caribbean,2010,17.4043449177688,OAS/CTS/SDG,observed_official_unodc
ECU,Ecuador,Americas,Latin America and the Caribbean,2011,15.2875203821371,OAS/CTS/SDG,observed_official_unodc
ECU,Ecuador,Americas,Latin America and the Caribbean,2012,12.3425125579607,OAS/CTS/SDG,observed_official_unodc
ECU,Ecuador,Americas,Latin America and the Caribbean,2013,10.9127986726241,OAS/CTS/SDG,observed_official_unodc
ECU,Ecuador,Americas,Latin America and the Caribbean,2014,8.16956550602398,OAS/CTS/SDG,observed_official_unodc
ECU,Ecuador,Americas,Latin America and the Caribbean,2015,6.45509329915208,OAS/CTS/SDG,observed_official_unodc
ECU,Ecuador,Americas,Latin America and the Caribbean,2016,5.81031174018927,OAS/CTS/SDG,observed_official_unodc
ECU,Ecuador,Americas,Latin America and the Caribbean,2017,5.78775543057783,OAS/CTS/SDG,observed_official_unodc
ECU,Ecuador,Americas,Latin America and the Caribbean,2018,5.84179761027661,OAS/CTS/SDG,observed_official_unodc
ECU,Ecuador,Americas,Latin America and the Caribbean,2019,6.85696958334221,OAS/CTS/SDG,observed_official_unodc
ECU,Ecuador,Americas,Latin America and the Caribbean,2020,7.81941728300383,OAS/CTS/SDG,observed_official_unodc
ECU,Ecuador,Americas,Latin America and the Caribbean,2021,14.1100320659669,OAS/CTS/SDG,observed_official_unodc
ECU,Ecuador,Americas,Latin America and the Caribbean,2022,27.4126359684417,OAS/CTS/SDG,observed_official_unodc
ECU,Ecuador,Americas,Latin America and the Caribbean,2023,45.8729806753395,OAS/CTS/SDG,observed_official_unodc
ECU,Ecuador,Americas,Latin America and the Caribbean,2024,38.9402484715387,OAS/CTS/SDG,observed_official_unodc
EGY,Egypt,Africa,Northern Africa,2003,0.604982061960747,CTS/External,observed_official_unodc
EGY,Egypt,Africa,Northern Africa,2004,0.405146398550175,CTS/External,observed_official_unodc
EGY,Egypt,Africa,Northern Africa,2005,0.643641850868097,CTS/External,observed_official_unodc
EGY,Egypt,Africa,Northern Africa,2006,0.663841988774831,CTS/External,observed_official_unodc
EGY,Egypt,Africa,Northern Africa,2007,0.806870502327317,CTS/External,observed_official_unodc
EGY,Egypt,Africa,Northern Africa,2008,1.12618921636092,CTS/External,observed_official_unodc
EGY,Egypt,Africa,Northern Africa,2009,1.04226623284087,CTS/External,observed_official_unodc
EGY,Egypt,Africa,Northern Africa,2010,2.06174997223112,CTS/External,observed_official_unodc
EGY,Egypt,Africa,Northern Africa,2011,2.96729523596304,CTS/External,observed_official_unodc
EGY,Egypt,Africa,Northern Africa,2012,2.36901703981789,CTS/External,observed_official_unodc
EGY,Egypt,Africa,Northern Africa,2014,2.96323170829365,CTS/External,observed_official_unodc
EGY,Egypt,Africa,Northern Africa,2015,1.71791733156895,CTS/External,observed_official_unodc
EGY,Egypt,Africa,Northern Africa,2016,1.50721254822527,CTS/External,observed_official_unodc
EGY,Egypt,Africa,Northern Africa,2017,1.31152527182627,CTS/External,observed_official_unodc
ERI,Eritrea,Africa,Sub-Saharan Africa,2012,15.6075665087306,NSO,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2003,1.38096386713923,Eurostat/CTS/SDG,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2004,1.20274134358143,Eurostat/CTS/SDG,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2005,1.17837383727999,Eurostat/CTS/SDG,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2006,1.06498542161369,Eurostat/CTS/SDG,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2007,1.0589564792395,Eurostat/CTS/SDG,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2008,0.880284469874308,Eurostat/CTS/SDG,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2009,0.883453221366359,Eurostat/CTS/SDG,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2010,0.856097274768039,Eurostat/CTS/SDG,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2011,0.819183054272952,Eurostat/CTS/SDG,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2012,0.774166283792877,Eurostat/CTS/SDG,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2013,0.644467548060687,Eurostat/CTS/SDG,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2014,0.691349965151574,Eurostat/CTS/SDG,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2015,0.646906930185419,Eurostat/CTS/SDG,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2016,0.629108853827649,Eurostat/CTS/SDG,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2017,0.655022828665732,Eurostat/CTS/SDG,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2018,0.613681647994712,Eurostat/CTS/SDG,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2019,0.69779523479218,Eurostat/CTS/SDG,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2020,0.69421884953507,Eurostat/CTS/SDG,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2021,0.607512242916661,Eurostat/CTS/SDG,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2022,0.679512839473507,Eurostat/CTS/SDG,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2023,0.690855954769765,Eurostat/CTS/SDG,observed_official_unodc
ESP,Spain,Europe,Southern Europe,2024,0.728441170438818,Eurostat/CTS/SDG,observed_official_unodc
EST,Estonia,Europe,Northern Europe,2007,7.16041454324946,CTS,observed_official_unodc
EST,Estonia,Europe,Northern Europe,2008,6.43195514982716,CTS,observed_official_unodc
EST,Estonia,Europe,Northern Europe,2009,5.24529824578493,CTS,observed_official_unodc
EST,Estonia,Europe,Northern Europe,2010,5.25743203736382,CTS,observed_official_unodc
EST,Estonia,Europe,Northern Europe,2011,4.89694750660617,CTS,observed_official_unodc
EST,Estonia,Europe,Northern Europe,2012,4.76328730334428,CTS,observed_official_unodc
EST,Estonia,Europe,Northern Europe,2013,3.94561276314676,CTS,observed_official_unodc
EST,Estonia,Europe,Northern Europe,2014,3.11917057450557,CTS,observed_official_unodc
EST,Estonia,Europe,Northern Europe,2015,3.42315697228612,CTS,observed_official_unodc
EST,Estonia,Europe,Northern Europe,2016,2.50788654321279,CTS,observed_official_unodc
EST,Estonia,Europe,Northern Europe,2017,2.2012646645026,CTS,observed_official_unodc
EST,Estonia,Europe,Northern Europe,2018,2.11805990251629,CTS,observed_official_unodc
EST,Estonia,Europe,Northern Europe,2019,1.95957029638124,CTS,observed_official_unodc
EST,Estonia,Europe,Northern Europe,2020,3.1586796568621,CTS,observed_official_unodc
EST,Estonia,Europe,Northern Europe,2021,1.95231911106406,CTS,observed_official_unodc
EST,Estonia,Europe,Northern Europe,2022,1.48138107676406,CTS,observed_official_unodc
EST,Estonia,Europe,Northern Europe,2023,1.53599045052794,CTS,observed_official_unodc
EST,Estonia,Europe,Northern Europe,2024,1.76399768916303,CTS,observed_official_unodc
ETH,Ethiopia,Africa,Sub-Saharan Africa,2012,8.51054794891045,GOV Adjusted,observed_official_unodc
FIN,Finland,Europe,Northern Europe,2003,1.97584671266105,CTS/SDG,observed_official_unodc
FIN,Finland,Europe,Northern Europe,2004,2.83083034374696,CTS/SDG,observed_official_unodc
FIN,Finland,Europe,Northern Europe,2005,2.26835951096456,CTS/SDG,observed_official_unodc
FIN,Finland,Europe,Northern Europe,2006,2.25967394424093,CTS/SDG,observed_official_unodc
FIN,Finland,Europe,Northern Europe,2007,2.43915813118889,CTS/SDG,observed_official_unodc
FIN,Finland,Europe,Northern Europe,2008,2.50311619145414,CTS/SDG,observed_official_unodc
FIN,Finland,Europe,Northern Europe,2009,2.24767232458861,CTS/SDG,observed_official_unodc
FIN,Finland,Europe,Northern Europe,2010,2.20011725879187,CTS/SDG,observed_official_unodc
FIN,Finland,Europe,Northern Europe,2011,2.04148255432524,CTS/SDG,observed_official_unodc
FIN,Finland,Europe,Northern Europe,2012,1.64389487458514,CTS/SDG,observed_official_unodc
FIN,Finland,Europe,Northern Europe,2013,1.63631426279538,CTS/SDG,observed_official_unodc
FIN,Finland,Europe,Northern Europe,2014,1.61122466990035,CTS/SDG,observed_official_unodc
FIN,Finland,Europe,Northern Europe,2015,1.49642750743994,CTS/SDG,observed_official_unodc
FIN,Finland,Europe,Northern Europe,2016,1.34656386925302,CTS/SDG,observed_official_unodc
FIN,Finland,Europe,Northern Europe,2017,1.21632504271661,CTS/SDG,observed_official_unodc
FIN,Finland,Europe,Northern Europe,2018,1.59543516989979,CTS/SDG,observed_official_unodc
FIN,Finland,Europe,Northern Europe,2019,1.46692385524251,CTS/SDG,observed_official_unodc
FIN,Finland,Europe,Northern Europe,2020,1.75419179501202,CTS/SDG,observed_official_unodc
FIN,Finland,Europe,Northern Europe,2021,1.31743389143803,CTS/SDG,observed_official_unodc
FIN,Finland,Europe,Northern Europe,2022,1.29280184094982,CTS/SDG,observed_official_unodc
FIN,Finland,Europe,Northern Europe,2023,0.928374894921798,CTS/SDG,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2003,2.88588295320483,Interpol/NSO/CTS,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2004,2.63047739733704,Interpol/NSO/CTS,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2005,2.60658968538463,Interpol/NSO/CTS,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2006,2.4708953794818,Interpol/NSO/CTS,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2007,2.33896764650848,Interpol/NSO/CTS,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2008,1.88178202543948,Interpol/NSO/CTS,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2009,3.19651161380849,Interpol/NSO/CTS,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2010,2.19679070845402,Interpol/NSO/CTS,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2011,2.19060809637799,Interpol/NSO/CTS,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2012,2.18598705786362,Interpol/NSO/CTS,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2013,2.07343789644269,Interpol/NSO/CTS,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2014,2.17963577196433,Interpol/NSO/CTS,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2015,2.83046186605819,Interpol/NSO/CTS,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2016,1.63191414826049,Interpol/NSO/CTS,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2017,1.30611036523744,Interpol/NSO/CTS,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2018,1.74447763797728,Interpol/NSO/CTS,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2019,2.73254056866355,Interpol/NSO/CTS,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2020,2.95093899971911,Interpol/NSO/CTS,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2021,1.74537013300811,Interpol/NSO/CTS,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2022,3.91550343585426,Interpol/NSO/CTS,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2023,2.0559533103824,Interpol/NSO/CTS,observed_official_unodc
FJI,Fiji,Oceania,Melanesia,2024,2.36868852176609,Interpol/NSO/CTS,observed_official_unodc
FRA,France,Europe,Western Europe,2003,1.62492873135846,CTS/MoI,observed_official_unodc
FRA,France,Europe,Western Europe,2004,1.61830161158403,CTS/MoI,observed_official_unodc
FRA,France,Europe,Western Europe,2005,1.58377199706769,CTS/MoI,observed_official_unodc
FRA,France,Europe,Western Europe,2006,1.41660322639846,CTS/MoI,observed_official_unodc
FRA,France,Europe,Western Europe,2007,1.59051931320511,CTS/MoI,observed_official_unodc
FRA,France,Europe,Western Europe,2008,1.62630919084507,CTS/MoI,observed_official_unodc
FRA,France,Europe,Western Europe,2009,1.29780685062321,CTS/MoI,observed_official_unodc
FRA,France,Europe,Western Europe,2010,1.25517676645729,CTS/MoI,observed_official_unodc
FRA,France,Europe,Western Europe,2011,1.34308688468283,CTS/MoI,observed_official_unodc
FRA,France,Europe,Western Europe,2012,1.22388195514924,CTS/MoI,observed_official_unodc
FRA,France,Europe,Western Europe,2013,1.20675158408277,CTS/MoI,observed_official_unodc
FRA,France,Europe,Western Europe,2014,1.2242533397519,CTS/MoI,observed_official_unodc
FRA,France,Europe,Western Europe,2015,1.55892963521539,CTS/MoI,observed_official_unodc
FRA,France,Europe,Western Europe,2016,1.19686224509648,CTS/MoI,observed_official_unodc
FRA,France,Europe,Western Europe,2017,1.08754298245582,CTS/MoI,observed_official_unodc
FRA,France,Europe,Western Europe,2018,1.06227847973755,CTS/MoI,observed_official_unodc
FRA,France,Europe,Western Europe,2019,1.14560504750237,CTS/MoI,observed_official_unodc
FRA,France,Europe,Western Europe,2020,1.04999178555921,CTS/MoI,observed_official_unodc
FRA,France,Europe,Western Europe,2021,1.11071518973766,CTS/MoI,observed_official_unodc
FRA,France,Europe,Western Europe,2022,1.23873280289769,CTS/MoI,observed_official_unodc
FRA,France,Europe,Western Europe,2023,1.33506280409367,CTS/MoI,observed_official_unodc
FRA,France,Europe,Western Europe,2024,1.32534857400044,CTS/MoI,observed_official_unodc
FSM,Micronesia (Federated States of),Oceania,Micronesia,2019,0.906766290056401,External,observed_official_unodc
GEO,Georgia,Asia,Western Asia,2004,7.34700690211851,CTS/MoI,observed_official_unodc
GEO,Georgia,Asia,Western Asia,2005,10.009609722088,CTS/MoI,observed_official_unodc
GEO,Georgia,Asia,Western Asia,2006,8.08188677777051,CTS/MoI,observed_official_unodc
GEO,Georgia,Asia,Western Asia,2007,8.31739166597355,CTS/MoI,observed_official_unodc
GEO,Georgia,Asia,Western Asia,2008,6.67310210823087,CTS/MoI,observed_official_unodc
GEO,Georgia,Asia,Western Asia,2009,5.35859118044788,CTS/MoI,observed_official_unodc
GEO,Georgia,Asia,Western Asia,2010,4.79988767749478,CTS/MoI,observed_official_unodc
GEO,Georgia,Asia,Western Asia,2016,1.02846555312855,CTS/MoI,observed_official_unodc
GEO,Georgia,Asia,Western Asia,2017,2.39924552955963,CTS/MoI,observed_official_unodc
GEO,Georgia,Asia,Western Asia,2018,2.34526705345127,CTS/MoI,observed_official_unodc
GEO,Georgia,Asia,Western Asia,2019,2.02806499553233,CTS/MoI,observed_official_unodc
GHA,Ghana,Africa,Sub-Saharan Africa,2003,2.04726505813928,WHO/NP/CTS,observed_official_unodc
GHA,Ghana,Africa,Sub-Saharan Africa,2004,2.06691897101457,WHO/NP/CTS,observed_official_unodc
GHA,Ghana,Africa,Sub-Saharan Africa,2005,1.75060061637178,WHO/NP/CTS,observed_official_unodc
GHA,Ghana,Africa,Sub-Saharan Africa,2006,1.78813996205498,WHO/NP/CTS,observed_official_unodc
GHA,Ghana,Africa,Sub-Saharan Africa,2007,1.68765456155898,WHO/NP/CTS,observed_official_unodc
GHA,Ghana,Africa,Sub-Saharan Africa,2008,1.77319982485734,WHO/NP/CTS,observed_official_unodc
GHA,Ghana,Africa,Sub-Saharan Africa,2009,1.71743458952278,WHO/NP/CTS,observed_official_unodc
GHA,Ghana,Africa,Sub-Saharan Africa,2010,1.65652636352875,WHO/NP/CTS,observed_official_unodc
GHA,Ghana,Africa,Sub-Saharan Africa,2011,1.62099472513754,WHO/NP/CTS,observed_official_unodc
GHA,Ghana,Africa,Sub-Saharan Africa,2012,2.09468981730321,WHO/NP/CTS,observed_official_unodc
GHA,Ghana,Africa,Sub-Saharan Africa,2013,2.01196278014916,WHO/NP/CTS,observed_official_unodc
GHA,Ghana,Africa,Sub-Saharan Africa,2014,1.93640928203346,WHO/NP/CTS,observed_official_unodc
GHA,Ghana,Africa,Sub-Saharan Africa,2015,1.82951897503029,WHO/NP/CTS,observed_official_unodc
GHA,Ghana,Africa,Sub-Saharan Africa,2016,1.87009855981462,WHO/NP/CTS,observed_official_unodc
GHA,Ghana,Africa,Sub-Saharan Africa,2017,2.02943487003652,WHO/NP/CTS,observed_official_unodc
GHA,Ghana,Africa,Sub-Saharan Africa,2018,1.63198244300232,WHO/NP/CTS,observed_official_unodc
GHA,Ghana,Africa,Sub-Saharan Africa,2019,1.82667713193775,WHO/NP/CTS,observed_official_unodc
GHA,Ghana,Africa,Sub-Saharan Africa,2020,1.74047705817606,WHO/NP/CTS,observed_official_unodc
GHA,Ghana,Africa,Sub-Saharan Africa,2021,1.85431966533681,WHO/NP/CTS,observed_official_unodc
GHA,Ghana,Africa,Sub-Saharan Africa,2022,1.83111773115644,WHO/NP/CTS,observed_official_unodc
GIB,Gibraltar,Europe,Southern Europe,2009,0.0,NP/SDG,observed_official_unodc
GIB,Gibraltar,Europe,Southern Europe,2010,3.20020481310804,NP/SDG,observed_official_unodc
GIB,Gibraltar,Europe,Southern Europe,2024,0.0,NP/SDG,observed_official_unodc
GLP,Guadeloupe,Americas,Latin America and the Caribbean,2004,6.32828206613542,NP/GOV,observed_official_unodc
GLP,Guadeloupe,Americas,Latin America and the Caribbean,2005,5.63619811481426,NP/GOV,observed_official_unodc
GLP,Guadeloupe,Americas,Latin America and the Caribbean,2006,5.89363462903253,NP/GOV,observed_official_unodc
GLP,Guadeloupe,Americas,Latin America and the Caribbean,2007,7.10269020514529,NP/GOV,observed_official_unodc
GLP,Guadeloupe,Americas,Latin America and the Caribbean,2008,7.82436262008563,NP/GOV,observed_official_unodc
GLP,Guadeloupe,Americas,Latin America and the Caribbean,2009,8.802128158986,NP/GOV,observed_official_unodc
GLP,Guadeloupe,Americas,Latin America and the Caribbean,2011,6.60060358852815,NP/GOV,observed_official_unodc
GLP,Guadeloupe,Americas,Latin America and the Caribbean,2012,7.57663707297401,NP/GOV,observed_official_unodc
GLP,Guadeloupe,Americas,Latin America and the Caribbean,2013,8.57083735856588,NP/GOV,observed_official_unodc
GLP,Guadeloupe,Americas,Latin America and the Caribbean,2014,5.16426671716172,NP/GOV,observed_official_unodc
GLP,Guadeloupe,Americas,Latin America and the Caribbean,2015,9.65464827992539,NP/GOV,observed_official_unodc
GLP,Guadeloupe,Americas,Latin America and the Caribbean,2016,5.68415615612647,NP/GOV,observed_official_unodc
GNB,Guinea-Bissau,Africa,Sub-Saharan Africa,2016,3.49365287883821,CTS,observed_official_unodc
GNB,Guinea-Bissau,Africa,Sub-Saharan Africa,2017,1.11876398954435,CTS,observed_official_unodc
GRC,Greece,Europe,Southern Europe,2004,1.01394257823949,CTS/UNODC Research,observed_official_unodc
GRC,Greece,Europe,Southern Europe,2005,1.20203980691416,CTS/UNODC Research,observed_official_unodc
GRC,Greece,Europe,Southern Europe,2006,0.99853818548455,CTS/UNODC Research,observed_official_unodc
GRC,Greece,Europe,Southern Europe,2007,1.17692468944918,CTS/UNODC Research,observed_official_unodc
GRC,Greece,Europe,Southern Europe,2008,1.30000599447209,CTS/UNODC Research,observed_official_unodc
GRC,Greece,Europe,Southern Europe,2009,1.36837464729468,CTS/UNODC Research,observed_official_unodc
GRC,Greece,Europe,Southern Europe,2010,1.58206940071031,CTS/UNODC Research,observed_official_unodc
GRC,Greece,Europe,Southern Europe,2011,1.65633803374762,CTS/UNODC Research,observed_official_unodc
